1062-205,205,2,404,13,250,Research Laboratory,Research Lab,College of Tropical Agriculture & Human Resources,1062
1062-207,207,2,1354,45,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1062
1062-208,208,2,134,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-103A,103A,1,116,3,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-103B,103B,1,113,3,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-103C,103C,1,113,3,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-103D,103D,1,118,3,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-103E,103E,1,128,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-104B,104B,1,111,3,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-104BA,104BA,1,15,0,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-106A,106A,1,66,2,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-107A,107A,1,59,1,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-107B,107B,1,64,2,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-107C,107C,1,64,2,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-107D,107D,1,111,3,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-107E,107E,1,176,5,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-112A,112A,1,25,0,600,General Use Facilities,General Use Facilities,College of Tropical Agriculture & Human Resources,1062
1062-12B,12B,0,120,4,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-12C,12C,0,52,1,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-12D,12D,0,95,3,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201A,201A,2,22,0,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-201B,201B,2,149,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201C,201C,2,147,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201D,201D,2,139,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201E,201E,2,144,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201F,201F,2,126,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201G,201G,2,132,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-201H,201H,2,352,11,110,Classroom,Classroom Facilities,College of Tropical Agriculture & Human Resources,1062
1062-203B,203B,2,74,2,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-204A,204A,2,139,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-208A,208A,2,135,4,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1062
1062-208B,208B,2,25,0,315,Office Facilities,Office Service,College of Tropical Agriculture & Human Resources,1062
1062-104,104,1,29,0,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-203,203,2,64,2,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-206,206,2,15,0,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-210,210,2,25,0,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-000PC1,000PC1,0,726,24,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-000PC2,000PC2,0,130,4,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-000S1,000S1,0,117,3,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-000S2,000S2,0,35,1,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100PC1,100PC1,1,130,4,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100PC2,100PC2,1,234,7,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100PC3,100PC3,1,648,21,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100PC4,100PC4,1,141,4,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100PC5,100PC5,1,44,1,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100S1,100S1,1,160,5,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-100S2,100S2,1,69,2,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-104A,104A,1,10,0,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-104C,104C,1,56,1,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-200PC1,200PC1,2,947,31,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-200S1,200S1,2,160,5,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-200S2,200S2,2,130,4,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-203A,203A,2,171,5,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-203AA,203AA,2,16,0,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-3A,3A,0,58,1,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-3AA,3AA,0,15,0,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-3B,3B,0,204,6,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-3C,3C,0,55,1,XXX,Building Service,Building Service Area,Nonassignable,1062
1062-3D,3D,0,39,1,WWW,Circulation,Circulation Area,Nonassignable,1062
1062-6A,6A,0,53,1,YYY,Mechanical,Mechanical Area,Nonassignable,1062
1062-2,2,0,858,28,110,Classroom,Classroom Facilities,Vice Chancellor for Academic Affairs,1062
1062-101,101,1,894,29,110,Classroom,Classroom Facilities,Vice Chancellor for Academic Affairs,1062
1067-5,5,1,126,4,XXX,Building Service,Building Service Area,Nonassignable,1067
1067-28,28,2,13,0,YYY,Mechanical,Mechanical Area,Nonassignable,1067
1067-100PC1,100PC1,1,651,21,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-100PC3,100PC3,1,236,7,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-100S1,100S1,1,25,0,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-100S2,100S2,1,19,0,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-100S3,100S3,1,55,1,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-12E,12E,1,52,1,XXX,Building Service,Building Service Area,Nonassignable,1067
1067-12EA,12EA,1,33,1,XXX,Building Service,Building Service Area,Nonassignable,1067
1067-12F,12F,1,25,0,YYY,Mechanical,Mechanical Area,Nonassignable,1067
1067-13AA,13AA,1,30,1,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-200PC1,200PC1,2,192,6,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-200S1,200S1,2,145,4,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-200S2,200S2,2,59,1,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-24A,24A,2,115,3,XXX,Building Service,Building Service Area,Nonassignable,1067
1067-24AA,24AA,2,21,0,XXX,Building Service,Building Service Area,Nonassignable,1067
1067-28A,28A,2,23,0,YYY,Mechanical,Mechanical Area,Nonassignable,1067
1067-B00S3,B00S3,0,48,1,WWW,Circulation,Circulation Area,Nonassignable,1067
1067-1,1,1,462,15,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-2,2,1,179,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-3,3,1,140,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-4,4,1,152,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-6,6,1,131,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-7,7,1,168,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-8,8,1,85,2,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-9,9,1,132,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-10,10,1,131,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-11,11,1,66,2,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-12,12,1,402,13,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-13,13,1,248,8,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-14,14,2,158,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-15,15,2,142,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-16,16,2,168,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-17,17,2,155,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-18,18,2,127,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-20,20,2,148,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-21,21,2,113,3,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-22,22,2,126,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-23,23,2,157,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-24,24,2,255,8,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-25,25,2,117,3,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-26,26,2,156,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-27,27,2,223,7,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-10A,10A,1,529,17,350,Office Facilities,Conference,Vice Chancellor for Community Colleges,1067
1067-12A,12A,1,102,3,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-12B,12B,1,102,3,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-12C,12C,1,162,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-12D,12D,1,158,5,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-13A,13A,1,134,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-18A,18A,2,5,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-18B,18B,2,4,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-19A,19A,2,127,4,310,Office Facilities,Office,Vice Chancellor for Community Colleges,1067
1067-1A,1A,1,8,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-22A,22A,2,6,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-22B,22B,2,6,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-2A,2A,1,8,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-3A,3A,1,8,0,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-7A,7A,1,84,2,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-8A,8A,1,84,2,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-8AA,8AA,1,32,1,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1067-B001,B001,0,126,4,315,Office Facilities,Office Service,Vice Chancellor for Community Colleges,1067
1068-101,101,1,270,9,310,Office Facilities,Office,College of Education,1068
1068-102,102,1,150,5,310,Office Facilities,Office,College of Education,1068
1068-103,103,1,381,12,350,Office Facilities,Conference,College of Education,1068
1068-109,109,1,523,17,110,Classroom,Classroom Facilities,College of Education,1068
1068-110,110,1,598,19,110,Classroom,Classroom Facilities,College of Education,1068
1068-111,111,1,485,16,110,Classroom,Classroom Facilities,College of Education,1068
1068-112,112,1,162,5,115,Classroom,Classroom Facilities,College of Education,1068
1068-113,113,1,212,7,315,Office Facilities,Office Service,College of Education,1068
1068-114,114,1,187,6,310,Office Facilities,Office,College of Education,1068
1068-115,115,1,196,6,310,Office Facilities,Office,College of Education,1068
1068-116,116,1,178,5,310,Office Facilities,Office,College of Education,1068
1068-117,117,1,309,10,310,Office Facilities,Office,College of Education,1068
1068-118,118,1,258,8,310,Office Facilities,Office,College of Education,1068
1068-119,119,1,1889,62,500,Special Use Facilities,Special Use Facilities,College of Education,1068
1068-120,120,1,532,17,110,Classroom,Classroom Facilities,College of Education,1068
1068-121,121,1,613,20,110,Classroom,Classroom Facilities,College of Education,1068
1068-122,122,1,528,17,110,Classroom,Classroom Facilities,College of Education,1068
1068-123,123,1,299,9,310,Office Facilities,Office,College of Education,1068
1068-124,124,1,227,7,115,Classroom,Classroom Facilities,College of Education,1068
1068-125,125,1,533,17,115,Classroom,Classroom Facilities,College of Education,1068
1068-126,126,1,610,20,110,Classroom,Classroom Facilities,College of Education,1068
1068-127,127,1,520,17,110,Classroom,Classroom Facilities,College of Education,1068
1068-128,128,1,266,8,310,Office Facilities,Office,College of Education,1068
1068-129,129,1,429,14,110,Classroom,Classroom Facilities,College of Education,1068
1068-130,130,1,704,23,310,Office Facilities,Office,College of Education,1068
1068-131,131,1,190,6,310,Office Facilities,Office,College of Education,1068
1068-132,132,1,150,5,310,Office Facilities,Office,College of Education,1068
1068-133,133,1,270,9,310,Office Facilities,Office,College of Education,1068
1068-010A,010A,0,39,1,315,Office Facilities,Office Service,College of Education,1068
1068-010B,010B,0,39,1,315,Office Facilities,Office Service,College of Education,1068
1068-102A,102A,1,21,0,315,Office Facilities,Office Service,College of Education,1068
1068-102B,102B,1,18,0,315,Office Facilities,Office Service,College of Education,1068
1068-103A,103A,1,42,1,315,Office Facilities,Office Service,College of Education,1068
1068-103B,103B,1,11,0,315,Office Facilities,Office Service,College of Education,1068
1068-111A,111A,1,32,1,115,Classroom,Classroom Facilities,College of Education,1068
1068-111B,111B,1,45,1,310,Office Facilities,Office,College of Education,1068
1068-111C,111C,1,65,2,115,Classroom,Classroom Facilities,College of Education,1068
1068-114A,114A,1,27,0,315,Office Facilities,Office Service,College of Education,1068
1068-114B,114B,1,49,1,315,Office Facilities,Office Service,College of Education,1068
1068-117A,117A,1,19,0,315,Office Facilities,Office Service,College of Education,1068
1068-117B,117B,1,5,0,315,Office Facilities,Office Service,College of Education,1068
1068-118A,118A,1,19,0,315,Office Facilities,Office Service,College of Education,1068
1068-118B,118B,1,5,0,315,Office Facilities,Office Service,College of Education,1068
1068-118C,118C,1,3,0,315,Office Facilities,Office Service,College of Education,1068
1068-120A,120A,1,49,1,315,Office Facilities,Office Service,College of Education,1068
1068-120B,120B,1,44,1,315,Office Facilities,Office Service,College of Education,1068
1068-124A,124A,1,42,1,315,Office Facilities,Office Service,College of Education,1068
1068-125A,125A,1,269,8,500,Special Use Facilities,Special Use Facilities,College of Education,1068
1068-129A,129A,1,32,1,115,Classroom,Classroom Facilities,College of Education,1068
1068-129B,129B,1,183,6,115,Classroom,Classroom Facilities,College of Education,1068
1068-129C,129C,1,55,1,115,Classroom,Classroom Facilities,College of Education,1068
1068-130A,130A,1,30,1,315,Office Facilities,Office Service,College of Education,1068
1068-132A,132A,1,47,1,315,Office Facilities,Office Service,College of Education,1068
1068-133A,133A,1,40,1,315,Office Facilities,Office Service,College of Education,1068
1068-133AA,133AA,1,9,0,315,Office Facilities,Office Service,College of Education,1068
1068-134,134,1,260,8,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-000S6,000S6,0,60,2,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC1,100PC1,1,1819,60,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC10,100PC10,1,109,3,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC2,100PC2,1,281,9,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC3,100PC3,1,266,8,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC4,100PC4,1,864,28,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC5,100PC5,1,902,30,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC6,100PC6,1,1195,39,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC7,100PC7,1,586,19,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC8,100PC8,1,137,4,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100PC9,100PC9,1,43,1,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S1,100S1,1,23,0,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S2,100S2,1,31,1,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S3,100S3,1,20,0,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S4,100S4,1,20,0,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S5,100S5,1,25,0,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S6,100S6,1,41,1,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-100S7,100S7,1,46,1,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-106B,106B,1,39,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-107C,107C,1,307,10,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-111D,111D,1,232,7,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-111E,111E,1,40,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-115A,115A,1,37,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-115B,115B,1,39,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-123A,123A,1,260,8,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-123B,123B,1,34,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-124B,124B,1,42,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-125B,125B,1,38,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-129D,129D,1,56,1,XXX,Building Service,Building Service Area,Nonassignable,1068
1068-200S1,200S1,2,30,1,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-200S2,200S2,2,26,0,WWW,Circulation,Circulation Area,Nonassignable,1068
1068-105,105,1,1316,43,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-106,106,1,636,21,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-107,107,1,588,19,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-108,108,1,106,3,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-201,201,2,148,4,115,Classroom,Classroom Facilities,Vice Chancellor for Students,1068
1068-202,202,2,136,4,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-105A,105A,1,178,5,310,Office Facilities,Office,Vice Chancellor for Students,1068
1068-105AA,105AA,1,19,0,315,Office Facilities,Office Service,Vice Chancellor for Students,1068
1068-105B,105B,1,29,0,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-105C,105C,1,28,0,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-106A,106A,1,237,7,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-106C,106C,1,44,1,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-107A,107A,1,44,1,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-107B,107B,1,43,1,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-107D,107D,1,417,13,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-107E,107E,1,403,13,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-M105,M105,1,65,2,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1068-M107D,M107D,1,62,2,600,General Use Facilities,General Use Facilities,Vice Chancellor for Students,1068
1071-120,120,1,14,0,YYY,Mechanical,Mechanical Area,Nonassignable,1071
1071-100S1,100S1,1,111,3,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-100S2,100S2,1,81,2,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-100S3,100S3,1,17,0,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-100S4,100S4,1,46,1,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-100S5,100S5,1,41,1,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-100S6,100S6,1,115,3,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-100S7,100S7,1,64,2,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-106A,106A,1,116,3,0,Unclassified Space,Unclassified,Nonassignable,1071
1071-106B,106B,1,72,2,0,Unclassified Space,Unclassified,Nonassignable,1071
1071-PC1001,PC1001,1,486,16,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-PC1002,PC1002,1,241,8,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-PC1003,PC1003,1,364,12,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-PC1004,PC1004,1,343,11,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-PC1005,PC1005,1,276,9,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-PC1006,PC1006,1,264,8,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-PC1007,PC1007,1,632,21,WWW,Circulation,Circulation Area,Nonassignable,1071
1071-101,101,1,171,5,0,Unclassified Space,Unclassified,Vacant,1071
1071-102,102,1,133,4,0,Unclassified Space,Unclassified,Vacant,1071
1071-103,103,1,170,5,0,Unclassified Space,Unclassified,Vacant,1071
1071-104,104,1,1076,35,0,Unclassified Space,Unclassified,Vacant,1071
1071-105,105,1,1196,39,0,Unclassified Space,Unclassified,Vacant,1071
1071-107,107,1,683,22,0,Unclassified Space,Unclassified,Vacant,1071
1071-108,108,1,579,19,0,Unclassified Space,Unclassified,Vacant,1071
1071-110,110,1,1428,47,0,Unclassified Space,Unclassified,Vacant,1071
1071-111,111,1,724,24,0,Unclassified Space,Unclassified,Vacant,1071
1071-112,112,1,712,23,0,Unclassified Space,Unclassified,Vacant,1071
1071-113,113,1,135,4,0,Unclassified Space,Unclassified,Vacant,1071
1071-114,114,1,140,4,0,Unclassified Space,Unclassified,Vacant,1071
1071-115,115,1,126,4,0,Unclassified Space,Unclassified,Vacant,1071
1071-116,116,1,176,5,0,Unclassified Space,Unclassified,Vacant,1071
1071-121,121,1,573,19,0,Unclassified Space,Unclassified,Vacant,1071
1071-125,125,1,232,7,110,Classroom,Classroom Facilities,Vacant,1071
1071-126,126,1,560,18,110,Classroom,Classroom Facilities,Vacant,1071
1071-111A,111A,1,29,0,0,Unclassified Space,Unclassified,Vacant,1071
1071-112A,112A,1,40,1,0,Unclassified Space,Unclassified,Vacant,1071
1079-101,101,1,703,23,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-212,212,2,100,3,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-213,213,2,178,5,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-215,215,2,126,4,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-101A,101A,1,159,5,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-101B,101B,1,231,7,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-101C,101C,1,210,7,310,Office Facilities,Office,College of Arts & Humanities,1079
1079-101D,101D,1,138,4,250,Research Laboratory,Research Lab,College of Arts & Humanities,1079
1079-101E,101E,1,138,4,500,Special Use Facilities,Special Use Facilities,College of Arts & Humanities,1079
1079-101F,101F,1,143,4,500,Special Use Facilities,Special Use Facilities,College of Arts & Humanities,1079
1079-110,110,1,180,6,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-111,111,1,1153,38,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112,112,1,422,14,315,Office Facilities,Office Service,College of Social Sciences,1079
1079-207,207,2,233,7,315,Office Facilities,Office Service,College of Social Sciences,1079
1079-208,208,2,244,8,315,Office Facilities,Office Service,College of Social Sciences,1079
1079-214,214,2,212,7,310,Office Facilities,Office,College of Social Sciences,1079
1079-112A,112A,1,48,1,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112B,112B,1,57,1,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112C,112C,1,35,1,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112D,112D,1,60,2,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112E,112E,1,113,3,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112F,112F,1,39,1,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-112G,112G,1,39,1,310,Office Facilities,Office,College of Social Sciences,1079
1079-112GA,112GA,1,12,0,315,Office Facilities,Office Service,College of Social Sciences,1079
1079-112GB,112GB,1,11,0,315,Office Facilities,Office Service,College of Social Sciences,1079
1079-M1,M1,0,98,3,310,Office Facilities,Office,College of Social Sciences,1079
1079-M2,M2,0,40,1,500,Special Use Facilities,Special Use Facilities,College of Social Sciences,1079
1079-M3,M3,0,41,1,315,Office Facilities,Office Service,College of Social Sciences,1079
1079-102,102,1,41,1,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-103,103,1,17,0,YYY,Mechanical,Mechanical Area,Nonassignable,1079
1079-104,104,1,34,1,YYY,Mechanical,Mechanical Area,Nonassignable,1079
1079-118,118,1,90,3,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-119,119,1,75,2,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-203,203,2,24,0,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-221,221,2,101,3,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-222,222,2,130,4,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-301,301,3,2301,76,YYY,Mechanical,Mechanical Area,Nonassignable,1079
1079-302,302,3,227,7,YYY,Mechanical,Mechanical Area,Nonassignable,1079
1079-303,303,3,423,14,YYY,Mechanical,Mechanical Area,Nonassignable,1079
1079-100L1,100L1,1,802,26,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100LD1,100LD1,1,1499,49,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC1,100PC1,1,136,4,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC2,100PC2,1,173,5,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC3,100PC3,1,171,5,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC4,100PC4,1,48,1,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC5,100PC5,1,40,1,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC6,100PC6,1,334,11,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC7,100PC7,1,25,0,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100PC9,100PC9,1,202,6,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100S1,100S1,1,23,0,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100S2,100S2,1,154,5,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100S3,100S3,1,71,2,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100S4,100S4,1,47,1,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100S5,100S5,1,61,2,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-100S6,100S6,1,24,0,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-117A,117A,1,64,2,XXX,Building Service,Building Service Area,Nonassignable,1079
1079-200PC1,200PC1,2,444,14,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200PC2,200PC2,2,254,8,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200PC3,200PC3,2,72,2,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200PC4,200PC4,2,184,6,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200PC5,200PC5,2,135,4,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200S1,200S1,2,73,2,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200S2,200S2,2,159,5,WWW,Circulation,Circulation Area,Nonassignable,1079
1079-200S3,200S3,2,118,3,WWW,Circulation,Circulation Area,Nonassignable,1079
